ImageNumber	ObjectNumber	Metadata_ChannelNumber	Metadata_FileLocation	Metadata_Frame	Metadata_Plate	Metadata_Series	Metadata_Site	Metadata_Well	Metadata_Well	AreaShape_Area	AreaShape_Center_X	AreaShape_Center_Y	AreaShape_Center_Z	AreaShape_Perimeter	AreaShape_Solidity	Children_CaprinSG_Count	Children_SG_Count	Intensity_IntegratedIntensity_G3BP	Intensity_IntegratedIntensity_GFP	Intensity_MeanIntensity_G3BP	Intensity_MeanIntensity_GFP	Intensity_MedianIntensity_G3BP	Intensity_MedianIntensity_GFP	Intensity_StdIntensity_GFP	Location_CenterMassIntensity_X_G3BP	Location_CenterMassIntensity_X_GFP	Location_CenterMassIntensity_Y_G3BP	Location_CenterMassIntensity_Y_GFP	Location_CenterMassIntensity_Z_G3BP	Location_CenterMassIntensity_Z_GFP	Location_Center_X	Location_Center_Y	Location_MaxIntensity_X_G3BP	Location_MaxIntensity_X_GFP	Location_MaxIntensity_Y_G3BP	Location_MaxIntensity_Y_GFP	Location_MaxIntensity_Z_G3BP	Location_MaxIntensity_Z_GFP	Mean_CaprinSG_Distance_Centroid_Cytoplasm_Norm	Mean_CaprinSG_Distance_Minimum_Cytoplasm_Norm	Mean_CaprinSG_Location_Center_X	Mean_CaprinSG_Location_Center_Y	Mean_CaprinSG_Number_Object_Number	Number_Object_Number
5	2			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	9268	891.0	144.0	1.0	932.8559999999966	0.47259191270205486	0	0	15.11401540809311	14.502891581272706	0.0016307742132167793	0.001564835086455838	0.0016174563206732273	0.0015564202331006527	9.821837946616964e-05	961.3093840768826	960.8192713533738	165.16967340638084	164.53033783051555	0.0	0.0	960.6840742339232	163.32369443245577	1005.0	1006.0	235.0	231.0	0.0	0.0						2
5	3			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	408	825.0	236.0	1.0	668.6719999999975	0.052398381814679255	0	0	0.5735103378538042	0.5100938428658992	0.0014056625927789319	0.0012502300070242629	0.0014038300141692162	0.0012512397952377796	3.794666310649987e-05	778.1882665957164	778.1947410930629	215.5062657975256	215.6223937299949	0.0	0.0	778.0416666666666	215.65686274509804	731.0	808.0	196.0	262.0	0.0	0.0						3
5	4			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	20416	359.0	324.0	1.0	1171.7399999999952	0.5963923172423864	10	6	32.15829708566889	34.86240939144045	0.0015751516989453806	0.0017076023408816835	0.0015564202331006527	0.0016937514301389456	0.0001875678513351714	419.6774358550961	419.22461732527745	280.24914329530714	280.597846639483	0.0	0.0	420.1928879310345	280.43475705329155	479.0	485.0	197.0	205.0	0.0	0.0	101.01695129052244	4.8623444720733335	472.79053243021355	196.15398139025723	5.5	4
5	5			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	463	138.0	313.0	1.0	762.919999999997	0.04507398753894081	0	0	0.6520027464721352	0.5714961469639093	0.0014082132753177865	0.0012343329308075793	0.0014038300141692162	0.001235980773344636	3.474530597917023e-05	190.8745348592291	190.31407363896082	311.093332397201	310.3955357381251	0.0	0.0	190.3023758099352	310.585313174946	215.0	180.0	369.0	251.0	0.0	0.0						5
5	6			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	480	830.0	320.0	1.0	793.677999999997	0.045562411010915994	0	0	0.6885328448843211	0.6220187684521079	0.0014344434268423357	0.0012958724342752247	0.0014343480579555035	0.0012970168609172106	5.024917776223414e-05	867.4556434634222	867.8139534883721	359.3692130399131	359.1743695417525	0.0	0.0	867.8583333333333	358.32916666666665	898.0	874.0	395.0	424.0	0.0	0.0						6
5	7			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	500	1276.0	406.0	1.0	833.9199999999968	0.04069507182680177	0	0	0.7397573813796043	0.6140230409801006	0.0014795147627592086	0.0012280460819602012	0.0014801251236349344	0.0012207217514514923	3.3533761990336096e-05	1219.317202970297	1218.78074055666	382.44133663366335	382.41399105367793	0.0	0.0	1218.908	382.368	1281.0	1153.0	353.0	401.0	0.0	0.0						7
5	8			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	468	655.0	403.0	1.0	787.1559999999973	0.04326123128119801	0	0	0.6593270769808441	0.5719081405550241	0.0014088185405573593	0.0012220259413568892	0.0014038300141692162	0.0012207217514514923	3.3372611700099846e-05	605.8454488648198	606.4398078975454	380.22342567520656	380.27580042689436	0.0	0.0	606.4850427350427	380.2713675213675	591.0	627.0	322.0	435.0	0.0	0.0						8
5	9			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	326	749.0	402.0	1.0	514.3919999999978	0.07796245366495275	0	0	0.4410162507556379	0.4010986494831741	0.0013528105851399936	0.0012303639554698592	0.0013580529484897852	0.0012207217514514923	3.4368699217369565e-05	753.9807279773026	753.8427299703264	434.58386962839944	435.32454538537627	0.0	0.0	753.7760736196319	435.42024539877303	779.0	789.0	402.0	427.0	0.0	0.0						9
5	10			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	346	732.0	459.0	1.0	556.5959999999983	0.08200995496563167	0	0	0.48075074376538396	0.429877164773643	0.0013894530166629593	0.0012424195513689104	0.0013580529484897852	0.001235980773344636	3.944749917131217e-05	714.1783787215134	715.5240664489564	485.45550053957976	484.9538903876189	0.0	0.0	715.8179190751445	484.79479768786126	684.0	690.0	512.0	519.0	0.0	0.0						10
5	11			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	433	958.0	543.0	1.0	737.8379999999979	0.046302732182002884	0	0	0.6234531165100634	0.5665980009362102	0.0014398455346652736	0.0013085404178665363	0.0014343480579555035	0.0013122758828103542	5.1914715743831456e-05	913.8355768760096	913.8513950231606	511.1202212540996	511.1423839276096	0.0	0.0	914.4133949191686	511.6004618937644	887.0	910.0	456.0	454.0	0.0	0.0						11
5	12			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	4972	227.0	471.0	1.0	1230.439999999995	0.22840867328188164	0	1	9.144655525451526	7.806469823466614	0.0018392307975566224	0.00157008644880664	0.0018310826271772385	0.0015564202331006527	0.00013234651541879386	225.62120658440335	225.91559958326573	522.7738042199585	523.8141056339267	0.0	0.0	227.0468624296058	526.3839501206758	241.0	227.0	477.0	480.0	0.0	0.0						12
5	13			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	17925	1115.0	671.0	1.0	1145.1799999999955	0.5925521892200128	2	2	27.80845349165611	31.983077737269923	0.0015513781585303268	0.0017842721192340265	0.001541161211207509	0.0017242694739252329	0.0002580412379255493	1127.7548017012477	1128.10817452771	638.9383832658318	638.6031638192738	0.0	0.0	1129.0752022315203	640.5676987447699	1069.0	1112.0	568.0	641.0	0.0	0.0	102.13948204298688	3.7583698767057916	1201.65	568.8	11.5	13
5	14			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	489	474.0	606.0	1.0	798.0979999999965	0.05213497521189828	0	0	0.7146410313434899	0.6483558402396739	0.0014614336019294271	0.0013258810638848136	0.0014648661017417908	0.0013275349047034979	5.8132297892076646e-05	430.30155442627154	430.52908919745823	600.3372549856941	600.6480583666745	0.0	0.0	430.3149284253579	601.7730061349694	401.0	480.0	546.0	572.0	0.0	0.0						14
5	15			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	10527	1391.0	627.0	1.0	979.4419999999968	0.5041425219098702	0	0	17.340733954915777	18.445532917045057	0.0016472626536445118	0.0017522117333566122	0.0016479743644595146	0.0017395284958183765	0.0002077070618466401	1334.7486046153508	1335.23167398505	625.3170020018919	625.029084369323	0.0	0.0	1333.391469554479	623.8703334283272	1324.0	1365.0	673.0	626.0	0.0	0.0						15
5	16			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	500	459.0	708.0	1.0	805.7219999999966	0.05599417660563302	0	0	0.7124895092565566	0.6517280840780586	0.0014249790185131132	0.0013034561681561172	0.0014190890360623598	0.0012970168609172106	4.721900811484737e-05	464.837727282462	465.2968556109667	671.8486068575589	671.6591042120297	0.0	0.0	465.214	671.596	439.0	500.0	709.0	642.0	0.0	0.0						16
5	17			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	19885	766.0	737.0	1.0	1484.4339999999952	0.5407794185635418	0	0	30.739330121781677	31.4594644010067	0.0015458551733357644	0.0015820701232590747	0.0015259021893143654	0.001541161211207509	0.00014922960955220186	861.7465686308576	860.2705985751537	714.2980751570364	714.9590502188489	0.0	0.0	861.3733970329394	714.1217500628615	783.0	783.0	729.0	733.0	0.0	0.0						17
5	18			0	SG 40x Cap1-wt FGDF	0	13	A01	A01	544	781.0	925.0	1.0	910.0979999999967	0.040042692576644216	0	0	0.7713130386546254	0.6694590675178915	0.0014178548504680615	0.001230623285878477	0.0014038300141692162	0.001235980773344636	3.586884169197846e-05	718.4815620796076	717.9047933808948	936.6472066154942	936.8701935130946	0.0	0.0	717.7922794117648	937.0606617647059	781.0	673.0	935.0	893.0	0.0	0.0						18
6	1			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	10211	736.0	151.0	1.0	872.7979999999961	0.5792653524322791	0	0	15.031631948892027	14.826581212691963	0.0014721018459398715	0.0014520204889523027	0.0014801251236349344	0.0014648661017417908	0.00011942911955196803	772.7179955699839	773.0455118045406	152.55320282855106	152.75663709528024	0.0	0.0	771.6226618352757	152.06444030947017	886.0	804.0	134.0	180.0	0.0	0.0						1
6	2			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	19360	957.0	205.0	1.0	1072.4659999999953	0.671977230523594	0	0	29.066086817067116	27.332982369465753	0.0015013474595592519	0.001411827601728603	0.0014801251236349344	0.0013885709922760725	0.00012461410483675323	872.2462367036495	871.3232499677603	228.73562167230315	228.56929034030102	0.0	0.0	872.0115185950414	229.86229338842975	933.0	806.0	202.0	251.0	0.0	0.0						2
6	3			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	474	1229.0	270.0	1.0	795.6399999999971	0.043550165380374865	0	0	0.7000381473917514	0.584740977967158	0.001476873728674581	0.0012336307552049746	0.0014801251236349344	0.001235980773344636	3.653783981507577e-05	1283.3026353074526	1282.2037264163253	233.26993918521262	233.90563920565748	0.0	0.0	1282.0	234.12025316455697	1333.0	1336.0	237.0	203.0	0.0	0.0						3
6	4			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	31153	534.0	318.0	1.0	1289.0259999999948	0.7073475319013671	0	2	46.69579612859525	43.554238183191046	0.0014989181179531745	0.0013980752474301366	0.0014801251236349344	0.0013733119703829288	0.00011759260022403502	481.01442907984386	481.53845827755543	287.24184655361773	286.536656451766	0.0	0.0	483.2407151799185	285.7057105254711	416.0	419.0	365.0	237.0	0.0	0.0						4
6	5			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	1259	370.0	256.0	1.0	995.3719999999967	0.08683058036484018	0	0	1.8286106656305492	1.6231784538831562	0.0014524310290949557	0.0012892600904552472	0.0014496070798486471	0.0012664988171309233	7.359005229965983e-05	349.2496036315693	350.6950223266745	270.8480782389559	270.20112808460635	0.0	0.0	349.8419380460683	270.6290706910246	316.0	376.0	225.0	264.0	0.0	0.0						5
6	6			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	22803	795.0	508.0	1.0	1163.319999999996	0.6816327140657926	0	1	33.210986488033086	30.84928663354367	0.0014564305787849443	0.001352860879425675	0.0014496070798486471	0.0013427939265966415	8.160474424953612e-05	820.2165834589948	820.1396457846533	467.3398893259857	467.7295806318222	0.0	0.0	820.5514625268605	468.2668947068368	791.0	817.0	362.0	467.0	0.0	0.0						6
6	7			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	559	1072.0	438.0	1.0	951.3659999999973	0.04962492787074437	0	0	0.7735866329167038	0.6858167389873415	0.0013838759086166436	0.0012268635760059776	0.0013885709922760725	0.0012207217514514923	3.695338101325229e-05	1111.0624494546028	1111.3201913449773	429.0701224924552	428.58242296139724	0.0	0.0	1111.479427549195	428.5169946332737	1123.0	1072.0	508.0	351.0	0.0	0.0						7
6	8			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	20794	268.0	430.0	1.0	1064.1419999999962	0.6744291645044109	0	0	32.38229952706024	27.558464935980737	0.001557290541841889	0.0013253084993738932	0.0015564202331006527	0.0013275349047034979	6.186457030877203e-05	307.16038882768333	305.9507199160153	476.08245648094834	476.5571885291831	0.0	0.0	306.14258920842553	477.03034529191115	328.0	288.0	419.0	431.0	0.0	0.0						8
6	9			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	511	1260.0	593.0	1.0	847.3339999999971	0.04927200848519913	0	0	0.7101091018412262	0.6268863964360207	0.0013896459918614995	0.0012267835546693165	0.0013885709922760725	0.0012207217514514923	3.600047529188785e-05	1237.132862023766	1237.712338436823	534.4937791434772	534.4289608840639	0.0	0.0	1237.890410958904	534.5264187866927	1224.0	1229.0	609.0	610.0	0.0	0.0						9
6	10			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	9734	398.0	598.0	1.0	941.071999999996	0.49089717081042916	0	0	16.559960322687402	12.794506749138236	0.001701249262655373	0.0013144140896998394	0.001678492408245802	0.0013122758828103542	5.586602660752959e-05	434.47699761439	433.7599524381983	598.0572656983553	596.7711750197975	0.0	0.0	433.76669406205053	596.3632627902199	393.0	395.0	606.0	605.0	0.0	0.0						10
6	11			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	3937	1124.0	829.0	1.0	962.3399999999965	0.251822949980811	0	0	6.527870601974428	5.023773554945365	0.0016580824490664027	0.0012760410350381927	0.0016632333863526583	0.001281757839024067	4.202908124996496e-05	1128.9121887593383	1128.9222921153105	904.123042327795	904.8201577606133	0.0	0.0	1128.8610617221234	904.7642875285751	1115.0	1110.0	834.0	980.0	0.0	0.0						11
6	12			0	SG 40x Cap1-wt FGDF	0	14	A01	A01	464	1034.0	884.0	1.0	786.4299999999976	0.05109569430679441	0	0	0.6461280230432749	0.5691615166142583	0.0013925172910415407	0.0012266411995996945	0.0014038300141692162	0.0012207217514514923	3.6549866521704215e-05	1016.9571131683356	1017.0355227882037	937.1911014547516	936.6339142091152	0.0	0.0	1017.1465517241379	936.5366379310345	978.0	978.0	984.0	910.0	0.0	0.0						12
7	1			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	459	75.0	130.0	1.0	761.3979999999974	0.05531786682735763	0	0	0.6595559623092413	0.5666437780018896	0.0014369410943556454	0.0012345180348625046	0.0014343480579555035	0.001235980773344636	3.802123182389537e-05	108.0796085508051	107.83479197522553	74.48193133444383	73.47354248014003	0.0	0.0	107.74727668845316	73.17647058823529	81.0	148.0	134.0	94.0	0.0	0.0						1
7	2			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	29454	537.0	106.0	1.0	1491.1919999999946	0.6713315403200072	0	0	42.57090103533119	41.06363011174835	0.0014453351339489098	0.0013941614080175309	0.0014343480579555035	0.0013885709922760725	7.467700841625003e-05	460.98547645708567	460.79633459118094	96.24708661722136	95.8224134695599	0.0	0.0	460.6429347457052	95.57503225368372	538.0	536.0	111.0	101.0	0.0	0.0						2
7	3			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	33898	773.0	164.0	1.0	1330.7839999999949	0.6741711580915256	0	0	48.17930875509046	55.422247641021386	0.0014213023999967685	0.0016349710201493122	0.0013733119703829288	0.0015106431674212217	0.0003645156995541705	821.1182157266461	819.7674605055977	226.5843035049697	228.2010711718327	0.0	0.0	821.9089621806596	224.56478258304324	843.0	831.0	305.0	299.0	0.0	0.0						3
7	4			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	477	78.0	222.0	1.0	802.9839999999974	0.052365792073773204	0	0	0.6891432057600468	0.5906462194398046	0.0014447446661636201	0.001238252032368563	0.0014343480579555035	0.001235980773344636	3.717011109404242e-05	78.71226446427386	77.94853776997003	268.0307331222461	267.59073059832593	0.0	0.0	77.76939203354297	267.41509433962267	130.0	130.0	245.0	255.0	0.0	0.0						4
7	5			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	467	503.0	287.0	1.0	775.849999999997	0.04650468034256126	0	0	0.6576333255507052	0.5744258791673928	0.001408208405890161	0.0012300340024997706	0.0013885709922760725	0.001235980773344636	3.431016040296343e-05	459.1830015313936	460.8136273077434	266.1340665460114	265.5309868508434	0.0	0.0	460.9764453961456	265.406852248394	412.0	407.0	308.0	303.0	0.0	0.0						5
7	6			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	29913	219.0	395.0	1.0	1201.7139999999947	0.7151515151515153	9	8	43.96014342457056	45.63868160988204	0.001469599954019007	0.001525713957472739	0.0014343480579555035	0.0014648661017417908	0.00020378978862967796	243.33992623210298	243.42231298548847	338.2815919037199	338.3498439114777	0.0	0.0	242.97536188279344	339.14772841239596	288.0	236.0	257.0	368.0	0.0	0.0	95.04667242868234	4.393737830109313	260.05642345273577	249.49604948407628	5.0	6
7	7			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	1658	1017.0	244.0	1.0	678.1239999999972	0.24876219054763687	0	0	2.4213473710697144	2.319325550692156	0.0014604025157235914	0.0013988694515634234	0.0014648661017417908	0.0013885709922760725	8.310172618169674e-05	1009.6647592999881	1009.5953538556682	269.43737514415534	270.2629262419653	0.0	0.0	1009.0554885404101	270.813630880579	1026.0	1029.0	245.0	248.0	0.0	0.0						7
7	8			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	8374	1073.0	232.0	1.0	723.7039999999976	0.6621594907681967	0	0	13.526192107936367	12.613931484054774	0.0016152605813155442	0.001506320931938712	0.0016174563206732273	0.001495384145528078	0.00014237806241219704	1069.7908936768351	1069.5873158540332	268.2266687273462	267.8362144258662	0.0	0.0	1069.5229281108193	269.16157153092905	1083.0	1071.0	265.0	258.0	0.0	0.0						8
7	9			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	7094	920.0	382.0	1.0	664.4039999999973	0.6811656824619521	0	0	10.84689097176306	10.12739757145755	0.001529023255111793	0.0014276004470619608	0.0015259021893143654	0.0014190890360623598	9.972294857470607e-05	942.3892883318726	942.1597621813503	378.39362679380065	378.27547578043664	0.0	0.0	941.6196786016352	378.5046518184381	933.0	936.0	377.0	370.0	0.0	0.0						9
7	10			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	16853	451.0	417.0	1.0	1220.605999999995	0.5512921164540401	0	0	24.991409164853394	23.098802161403	0.001482905664561407	0.0013706047683737614	0.0014801251236349344	0.0013580529484897852	7.428136849779412e-05	502.97691432227873	502.58934587588686	425.6216891804432	425.28764021191984	0.0	0.0	501.73256986886605	424.39696196522874	558.0	548.0	475.0	471.0	0.0	0.0						10
7	11			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	305	28.0	488.0	1.0	495.21399999999835	0.07531794048647981	0	0	0.43114366359077394	0.3746852825861424	0.0014135857822648325	0.0012284763363480079	0.0013885709922760725	0.0012207217514514923	3.564374972148052e-05	54.188356043178196	54.523640806353086	474.6369138205627	473.2556302178782	0.0	0.0	54.59016393442623	473.0360655737705	57.0	21.0	515.0	471.0	0.0	0.0						11
7	12			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	17204	305.0	592.0	1.0	1221.8419999999956	0.5461760690815579	0	0	26.02887006336823	23.62240023864433	0.0015129545491378883	0.0013730760427019492	0.0015106431674212217	0.0013580529484897852	7.144661154751278e-05	310.239341963487	309.76494321404255	549.1035190485179	548.2435065312571	0.0	0.0	309.6708904905836	547.4386189258312	274.0	277.0	524.0	526.0	0.0	0.0						12
7	13			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	15851	680.0	524.0	1.0	947.6959999999962	0.6734789259007478	0	0	23.046158535871655	22.19699396751821	0.0014539245811539749	0.0014003529094390392	0.0014496070798486471	0.0013885709922760725	7.676286582916079e-05	635.0176881873498	635.2622274314626	516.1858143584515	516.2814680892018	0.0	0.0	636.195066557315	516.5959245473472	555.0	643.0	479.0	506.0	0.0	0.0						13
7	14			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	431	498.0	620.0	1.0	719.8759999999976	0.047207009857612246	0	0	0.6074616615660489	0.5296406499110162	0.0014094238087379325	0.0012288646169629147	0.0014038300141692162	0.001235980773344636	3.715401864294358e-05	450.78638533031904	451.1831748775569	612.8743029389601	611.9541054451166	0.0	0.0	451.37354988399073	611.969837587007	444.0	410.0	670.0	580.0	0.0	0.0						14
7	15			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	15657	590.0	771.0	1.0	1054.7599999999961	0.6422198978650098	0	0	23.540474550100043	22.48297855583951	0.0015035111803091297	0.0014359697615021721	0.001495384145528078	0.0014190890360623598	0.00010012221419503957	603.9815897194899	604.365952184778	704.3369148746536	703.6105209505491	0.0	0.0	603.8456281535415	704.6949607204446	661.0	650.0	612.0	614.0	0.0	0.0						15
7	16			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	305	85.0	629.0	1.0	496.5899999999984	0.077875654283161	0	0	0.49605554272420704	0.3909361409023404	0.0016264116154892034	0.001281757839024067	0.001632715342566371	0.001281757839024067	4.275026877224443e-05	107.41050170721954	108.52580015612803	651.1485742409794	651.5226775956285	0.0	0.0	108.77704918032786	651.472131147541	85.0	87.0	626.0	644.0	0.0	0.0						16
7	17			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	282	129.0	686.0	1.0	468.92799999999863	0.08434275459847466	0	0	0.4490577552933246	0.36194399930536747	0.0015924033875649808	0.0012834893592388917	0.0016021972987800837	0.001281757839024067	4.102452138093614e-05	160.90991878759047	160.4160202360877	676.2803357232661	676.0033726812816	0.0	0.0	160.27304964539007	675.822695035461	184.0	183.0	702.0	669.0	0.0	0.0						17
7	18			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	515	664.0	765.0	1.0	862.1939999999971	0.043058400568538095	0	0	0.6985580222681165	0.6253757532685995	0.001356423344209935	0.0012143218510069892	0.0013427939265966415	0.0012054627295583487	3.494765161078057e-05	710.5136959370905	710.798433535038	752.6623634775011	751.7709593987897	0.0	0.0	710.9223300970874	751.8912621359224	704.0	723.0	828.0	678.0	0.0	0.0						18
7	19			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	909	351.0	781.0	1.0	716.0859999999974	0.11079960994636767	0	0	1.430167085956782	1.1882200348190963	0.001573341128665327	0.0013071727555765637	0.0016174563206732273	0.0013122758828103542	5.989726142405958e-05	351.9833237308751	352.49040708873764	804.4644175575614	806.6312700654938	0.0	0.0	352.76787678767874	807.6281628162816	356.0	364.0	784.0	787.0	0.0	0.0						19
7	20			0	SG 40x Cap1-wt FGDF	0	15	A01	A01	472	503.0	795.0	1.0	790.2259999999974	0.044587190629132814	0	0	0.7010147247929126	0.5794003203045577	0.0014852006881205776	0.001227543051492707	0.0014801251236349344	0.0012207217514514923	3.8319644258212524e-05	527.5961341720903	528.7262384451292	855.580091856947	854.5122066840484	0.0	0.0	528.6567796610169	854.6737288135594	487.0	560.0	837.0	802.0	0.0	0.0						20
8	1			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	20736	240.0	134.0	1.0	1186.2499999999952	0.6237610359919984	0	0	30.417471572989598	29.60109864268452	0.0014668919547159336	0.0014275221181850174	0.0014648661017417908	0.0014190890360623598	0.00010635406027083854	273.8729051589513	273.32707582009044	101.03298520273562	100.87558275959478	0.0	0.0	272.0537712191358	102.4620949074074	337.0	315.0	2.0	6.0	0.0	0.0						1
8	2			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	416	801.0	76.0	1.0	694.6339999999974	0.05098039215686273	0	0	0.5896391239948571	0.5158617531415075	0.0014174017403722526	0.0012400522912055468	0.0014190890360623598	0.001235980773344636	3.3536003589404685e-05	855.9253403032969	856.1442896441565	74.17918327208737	74.20327151181708	0.0	0.0	856.2379807692307	74.22596153846153	878.0	877.0	37.0	37.0	0.0	0.0						2
8	3			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	23171	664.0	89.0	1.0	1183.7079999999953	0.6546497337156905	0	0	33.441306164488196	30.824216060573235	0.0014432396601134262	0.0013302928686967862	0.0014343480579555035	0.0013275349047034979	5.990871432086629e-05	722.8499668731542	722.1916839309627	112.6715496063107	112.27178927410752	0.0	0.0	721.158301324932	111.6758448060075	805.0	803.0	151.0	131.0	0.0	0.0						3
8	4			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	498	807.0	217.0	1.0	816.6399999999971	0.05543804964933763	0	0	0.6887006941251457	0.6137636376079172	0.0013829331207332242	0.0012324571036303558	0.0013885709922760725	0.001235980773344636	3.518903875365029e-05	813.2475074223423	813.1648310668025	259.66982762440733	257.9283743132039	0.0	0.0	813.0722891566265	257.67469879518075	785.0	858.0	308.0	288.0	0.0	0.0						4
8	5			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	35810	91.0	497.0	1.0	1467.285999999994	0.6881774156353295	0	0	52.95605400460772	53.28650338272564	0.00147880631121496	0.0014880341631590516	0.0014496070798486471	0.0014496070798486471	0.0002011504291698672	171.85675534328874	171.34828160799236	421.7309293396437	423.4102265923014	0.0	0.0	171.5176766266406	419.49986037419717	242.0	242.0	464.0	472.0	0.0	0.0						5
8	6			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	11433	299.0	478.0	1.0	863.9139999999978	0.6277384285949597	0	0	16.255100324284285	16.047745475778356	0.0014217703423672077	0.001403633821024959	0.0013885709922760725	0.0013733119703829288	0.00013957349527544724	297.22334076175423	296.9952619072749	523.8501283233109	523.8936558241077	0.0	0.0	297.52873261611126	525.200559783084	250.0	253.0	482.0	482.0	0.0	0.0						6
8	7			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	17661	294.0	693.0	1.0	865.2259999999969	0.7743335671694144	0	0	26.044129085261375	26.502281217603013	0.0014746689929936796	0.00150061045340598	0.0014190890360623598	0.0014038300141692162	0.000246090496999924	288.3039620295734	287.3378839688697	666.5437754349948	666.509941404642	0.0	0.0	289.93375233565484	665.1600135892645	232.0	235.0	665.0	660.0	0.0	0.0						7
8	8			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	15932	71.0	581.0	1.0	1497.241999999994	0.44986587604122547	0	3	25.875806814758107	24.110231168568134	0.0016241405231457512	0.0015133210625513517	0.001632715342566371	0.0013733119703829288	0.0002915029830710606	127.28602977642618	127.44263143771391	647.0175513085198	643.1271707981449	0.0	0.0	127.04293246296761	646.5051468742154	88.0	223.0	643.0	660.0	0.0	0.0						8
8	9			0	SG 40x Cap1-wt FGDF	0	16	A01	A01	11009	864.0	655.0	1.0	983.0459999999958	0.5122251948354077	0	0	17.569237807765603	15.112001217203215	0.0015958977025856665	0.0013726951782362807	0.0015564202331006527	0.0013580529484897852	8.455739379954026e-05	868.8787979850616	868.5439418800139	705.4278817092236	704.47615172184	0.0	0.0	868.0078117903533	703.1384321918431	889.0	883.0	735.0	746.0	0.0	0.0						9
